CampaignID,AdvertiserName,CampaignName,CampaignStartDate,CampaignEndDate,TargetingCriteria,AdSlotSize,Budget,RemainingBudget
693,Advertiser_68,Campaign_693,2024-10-21,2024-12-01,"Age 29-39, Education, USA",160x600,194004.19,194004.19
694,Advertiser_68,Campaign_694,2024-10-28,2024-12-26,"Age 24-44, Finance, USA",728x90,208412.28,208412.28
695,Advertiser_68,Campaign_695,2024-10-21,2024-12-12,"Age 23-43, Health, India",160x600,183261.26,183261.26
696,Advertiser_69,Campaign_696,2024-10-17,2024-12-11,"Age 19-36, Health, Australia",728x90,21779.65,21779.65
697,Advertiser_69,Campaign_697,2024-10-05,2024-11-10,"Age 28-36, Travel, Germany",728x90,187339.3,187339.3
698,Advertiser_69,Campaign_698,2024-10-27,2024-12-07,"Age 25-46, Technology, India",300x250,470703.88,470703.88
699,Advertiser_69,Campaign_699,2024-10-05,2024-10-25,"Age 29-35, Fashion, USA",160x600,319074.18,319074.18
700,Advertiser_69,Campaign_700,2024-10-12,2024-11-06,"Age 24-39, Health, India",160x600,442509.32,442509.32
701,Advertiser_69,Campaign_701,2024-10-21,2024-12-06,"Age 30-37, Technology, Australia",300x250,243150.04,243150.04
702,Advertiser_69,Campaign_702,2024-10-09,2024-10-19,"Age 29-45, Finance, Australia",160x600,227756.9,227756.9
703,Advertiser_69,Campaign_703,2024-10-18,2024-12-09,"Age 27-43, Health, India",728x90,135941.9,135941.9
704,Advertiser_69,Campaign_704,2024-10-28,2024-11-22,"Age 22-34, Gaming, India",160x600,447584.65,447584.65
705,Advertiser_69,Campaign_705,2024-10-14,2024-12-06,"Age 18-46, Sports, Germany",160x600,322527.11,322527.11
706,Advertiser_70,Campaign_706,2024-10-09,2024-11-15,"Age 23-40, Travel, UK",160x600,15734.57,15734.57
707,Advertiser_70,Campaign_707,2024-10-15,2024-11-14,"Age 18-36, Fashion, Germany",160x600,114574.44,114574.44
708,Advertiser_70,Campaign_708,2024-10-09,2024-11-06,"Age 20-36, Gaming, USA",728x90,95858.81,95858.81
709,Advertiser_70,Campaign_709,2024-10-26,2024-11-14,"Age 28-35, Gaming, UK",160x600,80936.12,80936.12
710,Advertiser_70,Campaign_710,2024-10-29,2024-11-16,"Age 20-43, Education, Australia",728x90,453457.85,453457.85
711,Advertiser_70,Campaign_711,2024-10-17,2024-12-04,"Age 27-41, Fashion, USA",300x250,144747.87,144747.87
712,Advertiser_70,Campaign_712,2024-10-25,2024-12-06,"Age 20-39, Travel, UK",300x250,250554.35,250554.35
713,Advertiser_70,Campaign_713,2024-10-31,2024-11-17,"Age 22-48, Technology, UK",728x90,326683.09,326683.09
714,Advertiser_70,Campaign_714,2024-10-30,2024-12-22,"Age 24-36, Fashion, UK",728x90,472784.87,472784.87
715,Advertiser_71,Campaign_715,2024-10-09,2024-11-01,"Age 23-41, Finance, USA",300x250,16542.76,16542.76
716,Advertiser_71,Campaign_716,2024-10-04,2024-11-25,"Age 21-50, Fashion, Germany",160x600,329071.59,329071.59
717,Advertiser_71,Campaign_717,2024-10-03,2024-10-29,"Age 23-41, Travel, India",728x90,499559.92,499559.92
718,Advertiser_71,Campaign_718,2024-10-08,2024-11-07,"Age 22-32, Technology, USA",728x90,138284.12,138284.12
719,Advertiser_71,Campaign_719,2024-10-21,2024-12-17,"Age 26-32, Fashion, USA",160x600,184585.79,184585.79
720,Advertiser_71,Campaign_720,2024-10-17,2024-11-25,"Age 21-38, Sports, USA",728x90,97141.86,97141.86
721,Advertiser_71,Campaign_721,2024-10-19,2024-12-17,"Age 30-50, Technology, Germany",728x90,149378.51,149378.51
722,Advertiser_71,Campaign_722,2024-10-05,2024-11-03,"Age 21-35, Fashion, India",160x600,160784.75,160784.75
723,Advertiser_71,Campaign_723,2024-10-05,2024-12-04,"Age 22-49, Travel, India",160x600,382336.93,382336.93
724,Advertiser_71,Campaign_724,2024-10-06,2024-11-08,"Age 26-36, Education, Australia",728x90,337554.15,337554.15
725,Advertiser_71,Campaign_725,2024-10-23,2024-11-20,"Age 24-44, Gaming, India",728x90,182871.87,182871.87
726,Advertiser_72,Campaign_726,2024-10-05,2024-10-23,"Age 19-48, Finance, India",300x250,31074.44,31074.44
727,Advertiser_72,Campaign_727,2024-10-05,2024-11-17,"Age 27-37, Health, Germany",728x90,129914.19,129914.19
728,Advertiser_72,Campaign_728,2024-10-19,2024-11-27,"Age 24-49, Travel, Germany",300x250,352995.45,352995.45
729,Advertiser_72,Campaign_729,2024-10-15,2024-11-17,"Age 21-48, Finance, USA",300x250,376717.39,376717.39
730,Advertiser_72,Campaign_730,2024-10-02,2024-11-04,"Age 20-35, Health, USA",300x250,265370.08,265370.08
731,Advertiser_72,Campaign_731,2024-10-12,2024-11-18,"Age 24-46, Finance, USA",300x250,222225.59,222225.59
732,Advertiser_72,Campaign_732,2024-10-21,2024-11-13,"Age 22-31, Fashion, UK",160x600,210855.67,210855.67
733,Advertiser_72,Campaign_733,2024-10-17,2024-12-03,"Age 18-40, Gaming, Australia",728x90,276431.43,276431.43
734,Advertiser_73,Campaign_734,2024-10-28,2024-11-27,"Age 24-47, Education, USA",160x600,155545.68,155545.68
735,Advertiser_73,Campaign_735,2024-10-11,2024-12-02,"Age 18-36, Health, Australia",300x250,267685.97,267685.97
736,Advertiser_73,Campaign_736,2024-10-01,2024-10-25,"Age 24-46, Gaming, USA",160x600,271600.14,271600.14
737,Advertiser_73,Campaign_737,2024-10-06,2024-11-03,"Age 25-39, Sports, USA",300x250,461822.52,461822.52
738,Advertiser_73,Campaign_738,2024-10-09,2024-10-24,"Age 29-50, Technology, Australia",160x600,109568.18,109568.18
739,Advertiser_73,Campaign_739,2024-10-26,2024-11-15,"Age 27-44, Gaming, Australia",728x90,94382.2,94382.2
740,Advertiser_73,Campaign_740,2024-10-10,2024-12-07,"Age 20-50, Health, Germany",160x600,319738.27,319738.27
741,Advertiser_73,Campaign_741,2024-10-02,2024-10-18,"Age 19-42, Travel, Germany",728x90,78308.18,78308.18
742,Advertiser_73,Campaign_742,2024-10-10,2024-11-29,"Age 22-39, Gaming, USA",160x600,45732.26,45732.26
743,Advertiser_73,Campaign_743,2024-10-18,2024-11-28,"Age 30-39, Sports, Germany",728x90,147546.2,147546.2
744,Advertiser_74,Campaign_744,2024-10-26,2024-11-05,"Age 29-48, Health, Germany",300x250,453333.7,453333.7
745,Advertiser_74,Campaign_745,2024-10-20,2024-11-20,"Age 21-36, Travel, USA",300x250,402290.69,402290.69
746,Advertiser_74,Campaign_746,2024-10-07,2024-11-09,"Age 25-38, Gaming, USA",300x250,87223.08,87223.08
747,Advertiser_74,Campaign_747,2024-10-30,2024-12-01,"Age 30-41, Education, USA",160x600,219565.46,219565.46
748,Advertiser_74,Campaign_748,2024-10-22,2024-11-29,"Age 21-49, Travel, India",728x90,381389.24,381389.24
749,Advertiser_74,Campaign_749,2024-10-16,2024-11-24,"Age 29-39, Technology, USA",300x250,352417.45,352417.45
750,Advertiser_74,Campaign_750,2024-10-19,2024-11-20,"Age 28-38, Gaming, Australia",300x250,403616.24,403616.24
751,Advertiser_74,Campaign_751,2024-10-05,2024-11-08,"Age 28-31, Travel, India",728x90,283607.49,283607.49
752,Advertiser_74,Campaign_752,2024-10-06,2024-11-16,"Age 30-35, Health, UK",160x600,48801.12,48801.12
753,Advertiser_74,Campaign_753,2024-10-13,2024-11-25,"Age 26-49, Gaming, UK",160x600,429486.11,429486.11
754,Advertiser_75,Campaign_754,2024-10-22,2024-11-19,"Age 30-43, Gaming, USA",728x90,402439.33,402439.33
755,Advertiser_75,Campaign_755,2024-10-16,2024-12-07,"Age 20-50, Travel, India",300x250,450026.56,450026.56
756,Advertiser_75,Campaign_756,2024-10-19,2024-11-05,"Age 23-50, Technology, UK",160x600,119971.64,119971.64
757,Advertiser_75,Campaign_757,2024-10-23,2024-12-06,"Age 23-45, Travel, Australia",728x90,96780.09,96780.09
758,Advertiser_75,Campaign_758,2024-10-18,2024-11-23,"Age 18-46, Gaming, Australia",160x600,328026.74,328026.74
759,Advertiser_75,Campaign_759,2024-10-31,2024-12-19,"Age 25-37, Fashion, UK",728x90,314731.72,314731.72
760,Advertiser_76,Campaign_760,2024-10-12,2024-11-16,"Age 29-33, Sports, Australia",300x250,316563.15,316563.15
761,Advertiser_76,Campaign_761,2024-10-21,2024-10-31,"Age 26-48, Technology, India",160x600,102793.85,102793.85
762,Advertiser_76,Campaign_762,2024-10-16,2024-11-14,"Age 20-47, Education, USA",160x600,225392.78,225392.78
763,Advertiser_76,Campaign_763,2024-10-26,2024-11-05,"Age 28-32, Sports, Australia",300x250,164596.44,164596.44
764,Advertiser_76,Campaign_764,2024-10-19,2024-11-11,"Age 22-40, Fashion, Australia",300x250,33784.77,33784.77
765,Advertiser_76,Campaign_765,2024-10-21,2024-12-02,"Age 27-32, Health, USA",300x250,272341.99,272341.99
766,Advertiser_76,Campaign_766,2024-10-18,2024-10-28,"Age 18-36, Finance, India",160x600,287418.73,287418.73
767,Advertiser_76,Campaign_767,2024-10-12,2024-11-22,"Age 27-40, Travel, USA",300x250,74875.93,74875.93
768,Advertiser_76,Campaign_768,2024-10-17,2024-11-20,"Age 23-49, Finance, Australia",160x600,185001.24,185001.24
769,Advertiser_76,Campaign_769,2024-10-27,2024-11-27,"Age 22-40, Education, Australia",160x600,90741.14,90741.14
770,Advertiser_77,Campaign_770,2024-10-12,2024-11-20,"Age 21-39, Sports, UK",728x90,418365.78,418365.78
771,Advertiser_77,Campaign_771,2024-10-19,2024-11-21,"Age 28-49, Finance, Germany",300x250,127576.38,127576.38
772,Advertiser_77,Campaign_772,2024-10-03,2024-11-13,"Age 20-50, Travel, UK",728x90,223862.94,223862.94
773,Advertiser_77,Campaign_773,2024-10-13,2024-12-09,"Age 22-38, Health, UK",728x90,483117.14,483117.14
774,Advertiser_77,Campaign_774,2024-10-23,2024-11-24,"Age 20-37, Fashion, Australia",728x90,156582.98,156582.98
775,Advertiser_77,Campaign_775,2024-10-04,2024-10-14,"Age 22-44, Sports, Australia",300x250,186510.79,186510.79
776,Advertiser_77,Campaign_776,2024-10-28,2024-11-24,"Age 22-33, Sports, Germany",728x90,177170.3,177170.3
777,Advertiser_77,Campaign_777,2024-10-14,2024-11-19,"Age 22-50, Fashion, Germany",300x250,111700.2,111700.2
778,Advertiser_77,Campaign_778,2024-10-08,2024-12-05,"Age 18-44, Sports, Germany",160x600,81668.74,81668.74
779,Advertiser_77,Campaign_779,2024-10-22,2024-12-17,"Age 24-37, Finance, Australia",300x250,20320.29,20320.29
780,Advertiser_78,Campaign_780,2024-10-09,2024-10-21,"Age 19-36, Fashion, Germany",728x90,323508.73,323508.73
781,Advertiser_78,Campaign_781,2024-10-08,2024-10-21,"Age 30-43, Finance, USA",300x250,389864.04,389864.04
782,Advertiser_78,Campaign_782,2024-10-04,2024-11-09,"Age 22-36, Fashion, Germany",300x250,80355.43,80355.43
783,Advertiser_78,Campaign_783,2024-10-20,2024-12-05,"Age 30-44, Technology, USA",728x90,237014.43,237014.43
784,Advertiser_78,Campaign_784,2024-10-08,2024-10-30,"Age 21-31, Gaming, Australia",160x600,433345.04,433345.04
785,Advertiser_78,Campaign_785,2024-10-18,2024-11-08,"Age 27-33, Travel, Germany",728x90,464369.21,464369.21
786,Advertiser_78,Campaign_786,2024-10-26,2024-11-15,"Age 26-45, Sports, UK",728x90,395324.56,395324.56
787,Advertiser_78,Campaign_787,2024-10-23,2024-12-17,"Age 19-41, Health, USA",300x250,156947.67,156947.67
788,Advertiser_78,Campaign_788,2024-10-18,2024-11-15,"Age 23-40, Fashion, Australia",160x600,46989.91,46989.91
789,Advertiser_78,Campaign_789,2024-10-19,2024-11-09,"Age 24-37, Sports, UK",300x250,483276.95,483276.95
790,Advertiser_79,Campaign_790,2024-10-09,2024-11-29,"Age 23-41, Gaming, Germany",300x250,300492.74,300492.74
791,Advertiser_79,Campaign_791,2024-10-09,2024-11-30,"Age 23-41, Travel, UK",728x90,278402.44,278402.44
792,Advertiser_79,Campaign_792,2024-10-06,2024-11-18,"Age 27-46, Health, USA",300x250,254204.67,254204.67
793,Advertiser_79,Campaign_793,2024-10-24,2024-11-06,"Age 19-42, Education, USA",160x600,317904.22,317904.22
794,Advertiser_79,Campaign_794,2024-10-26,2024-11-25,"Age 29-33, Health, USA",160x600,394864.66,394864.66
795,Advertiser_79,Campaign_795,2024-10-18,2024-11-08,"Age 24-42, Technology, Australia",728x90,202327.9,202327.9
796,Advertiser_79,Campaign_796,2024-10-15,2024-11-07,"Age 26-46, Education, India",300x250,127500.08,127500.08
797,Advertiser_80,Campaign_797,2024-10-05,2024-11-02,"Age 20-48, Sports, UK",728x90,58060.47,58060.47
798,Advertiser_80,Campaign_798,2024-10-08,2024-11-25,"Age 21-50, Fashion, Germany",300x250,18755.67,18755.67
799,Advertiser_80,Campaign_799,2024-10-14,2024-10-30,"Age 24-38, Fashion, India",728x90,13046.58,13046.58
800,Advertiser_80,Campaign_800,2024-10-26,2024-11-07,"Age 24-31, Finance, USA",300x250,488759.21,488759.21
801,Advertiser_80,Campaign_801,2024-10-01,2024-10-18,"Age 26-49, Education, Australia",728x90,388314.91,388314.91
802,Advertiser_80,Campaign_802,2024-10-06,2024-10-19,"Age 19-36, Sports, Germany",300x250,16273.77,16273.77
803,Advertiser_80,Campaign_803,2024-10-19,2024-12-01,"Age 27-40, Sports, Australia",728x90,213389.2,213389.2
804,Advertiser_80,Campaign_804,2024-10-22,2024-12-10,"Age 27-42, Gaming, Australia",300x250,383987.07,383987.07
805,Advertiser_81,Campaign_805,2024-10-27,2024-11-13,"Age 27-35, Sports, India",160x600,385622.85,385622.85
806,Advertiser_81,Campaign_806,2024-10-29,2024-11-19,"Age 24-36, Sports, UK",160x600,112363.62,112363.62
807,Advertiser_81,Campaign_807,2024-10-20,2024-11-11,"Age 18-38, Sports, Australia",300x250,276551.11,276551.11
808,Advertiser_81,Campaign_808,2024-10-28,2024-11-29,"Age 18-38, Sports, Australia",160x600,359742.93,359742.93
809,Advertiser_81,Campaign_809,2024-10-19,2024-12-11,"Age 27-33, Education, India",160x600,23527.69,23527.69
810,Advertiser_82,Campaign_810,2024-10-28,2024-11-12,"Age 26-48, Technology, UK",728x90,155828.93,155828.93
811,Advertiser_82,Campaign_811,2024-10-14,2024-11-25,"Age 28-34, Gaming, UK",300x250,337237.43,337237.43
812,Advertiser_82,Campaign_812,2024-10-29,2024-11-16,"Age 28-48, Technology, USA",728x90,201618.96,201618.96
813,Advertiser_82,Campaign_813,2024-10-10,2024-11-28,"Age 30-43, Finance, Australia",728x90,463108.79,463108.79
814,Advertiser_82,Campaign_814,2024-10-30,2024-11-26,"Age 30-36, Travel, Australia",160x600,129914.03,129914.03
815,Advertiser_82,Campaign_815,2024-10-12,2024-10-23,"Age 25-48, Fashion, Australia",160x600,72960.12,72960.12
816,Advertiser_82,Campaign_816,2024-10-01,2024-11-01,"Age 21-47, Travel, Germany",300x250,483772.19,483772.19
817,Advertiser_82,Campaign_817,2024-10-13,2024-10-29,"Age 25-40, Finance, UK",160x600,472359.21,472359.21
818,Advertiser_82,Campaign_818,2024-10-06,2024-10-17,"Age 18-33, Finance, Australia",160x600,137466.53,137466.53
819,Advertiser_83,Campaign_819,2024-10-12,2024-11-17,"Age 27-34, Finance, India",300x250,40998.73,40998.73
820,Advertiser_83,Campaign_820,2024-10-06,2024-11-17,"Age 23-46, Finance, Australia",160x600,426794.85,426794.85
821,Advertiser_83,Campaign_821,2024-10-16,2024-12-15,"Age 27-49, Travel, UK",728x90,294975.5,294975.5
822,Advertiser_83,Campaign_822,2024-10-21,2024-11-15,"Age 22-44, Travel, UK",728x90,219479.09,219479.09
823,Advertiser_83,Campaign_823,2024-10-25,2024-12-09,"Age 28-34, Fashion, Australia",728x90,203909.01,203909.01
824,Advertiser_83,Campaign_824,2024-10-02,2024-11-29,"Age 24-31, Technology, Germany",300x250,218318.85,218318.85
825,Advertiser_83,Campaign_825,2024-10-08,2024-11-19,"Age 27-48, Education, Australia",160x600,395812.2,395812.2
826,Advertiser_83,Campaign_826,2024-10-19,2024-12-16,"Age 21-42, Sports, Australia",160x600,397552.95,397552.95
827,Advertiser_83,Campaign_827,2024-10-24,2024-12-05,"Age 23-49, Travel, UK",728x90,246797.98,246797.98
828,Advertiser_83,Campaign_828,2024-10-06,2024-10-29,"Age 29-39, Finance, UK",300x250,250992.46,250992.46
829,Advertiser_84,Campaign_829,2024-10-30,2024-12-15,"Age 30-41, Travel, USA",300x250,41039.07,41039.07
830,Advertiser_84,Campaign_830,2024-10-19,2024-11-29,"Age 25-48, Gaming, Germany",300x250,24651.08,24651.08
831,Advertiser_84,Campaign_831,2024-10-24,2024-12-05,"Age 20-36, Gaming, UK",160x600,183382.11,183382.11
832,Advertiser_84,Campaign_832,2024-10-19,2024-11-02,"Age 19-44, Sports, Australia",300x250,399431.94,399431.94
833,Advertiser_84,Campaign_833,2024-10-16,2024-11-18,"Age 18-41, Fashion, India",300x250,77926.86,77926.86
834,Advertiser_84,Campaign_834,2024-10-06,2024-11-14,"Age 28-44, Travel, Australia",728x90,233519.71,233519.71
835,Advertiser_84,Campaign_835,2024-10-04,2024-11-12,"Age 23-37, Sports, Germany",160x600,62593.08,62593.08
836,Advertiser_84,Campaign_836,2024-10-04,2024-11-24,"Age 19-50, Travel, USA",728x90,399953.88,399953.88
837,Advertiser_84,Campaign_837,2024-10-19,2024-12-07,"Age 29-41, Finance, Australia",728x90,127590.15,127590.15
838,Advertiser_84,Campaign_838,2024-10-21,2024-11-04,"Age 25-38, Fashion, Germany",728x90,155472.86,155472.86
839,Advertiser_84,Campaign_839,2024-10-14,2024-11-24,"Age 23-44, Health, UK",160x600,202434.15,202434.15
840,Advertiser_85,Campaign_840,2024-10-12,2024-11-01,"Age 27-44, Travel, Germany",300x250,336787.46,336787.46
841,Advertiser_85,Campaign_841,2024-10-12,2024-11-15,"Age 23-35, Gaming, India",728x90,196264.73,196264.73
842,Advertiser_85,Campaign_842,2024-10-10,2024-12-04,"Age 20-32, Education, USA",300x250,369949.18,369949.18
843,Advertiser_85,Campaign_843,2024-10-18,2024-12-15,"Age 22-50, Health, Australia",300x250,340681.21,340681.21
844,Advertiser_85,Campaign_844,2024-10-15,2024-11-11,"Age 23-33, Health, Australia",160x600,24365.38,24365.38
845,Advertiser_85,Campaign_845,2024-10-27,2024-11-08,"Age 22-48, Sports, Australia",300x250,423089.19,423089.19
846,Advertiser_85,Campaign_846,2024-10-11,2024-11-17,"Age 25-36, Sports, Australia",300x250,135362.76,135362.76
847,Advertiser_85,Campaign_847,2024-10-19,2024-11-08,"Age 28-42, Gaming, Australia",728x90,193928.01,193928.01
848,Advertiser_85,Campaign_848,2024-10-30,2024-11-29,"Age 22-39, Gaming, India",160x600,392995.22,392995.22
849,Advertiser_85,Campaign_849,2024-10-19,2024-12-12,"Age 24-35, Travel, UK",728x90,110218.48,110218.48
850,Advertiser_85,Campaign_850,2024-10-29,2024-11-11,"Age 27-31, Technology, Australia",728x90,318176.69,318176.69
851,Advertiser_85,Campaign_851,2024-10-08,2024-12-02,"Age 23-33, Sports, USA",160x600,335256.95,335256.95
852,Advertiser_85,Campaign_852,2024-10-11,2024-12-03,"Age 19-43, Health, USA",300x250,258282.87,258282.87
853,Advertiser_86,Campaign_853,2024-10-14,2024-11-02,"Age 23-42, Fashion, India",160x600,115476.34,115476.34
854,Advertiser_86,Campaign_854,2024-10-07,2024-10-28,"Age 23-47, Gaming, Germany",160x600,480720.61,480720.61
855,Advertiser_86,Campaign_855,2024-10-30,2024-12-21,"Age 26-47, Sports, Australia",160x600,56034.92,56034.92
856,Advertiser_86,Campaign_856,2024-10-01,2024-10-29,"Age 21-50, Fashion, Germany",728x90,212918.44,212918.44
857,Advertiser_86,Campaign_857,2024-10-26,2024-11-09,"Age 19-44, Gaming, USA",160x600,333798.18,333798.18
858,Advertiser_86,Campaign_858,2024-10-17,2024-11-24,"Age 29-42, Gaming, UK",728x90,438433.06,438433.06
859,Advertiser_86,Campaign_859,2024-10-17,2024-11-29,"Age 18-35, Sports, UK",300x250,203851.59,203851.59
860,Advertiser_86,Campaign_860,2024-10-16,2024-11-01,"Age 20-32, Health, UK",728x90,84140.48,84140.48
861,Advertiser_86,Campaign_861,2024-10-29,2024-12-17,"Age 30-48, Health, UK",728x90,31587.91,31587.91
862,Advertiser_86,Campaign_862,2024-10-09,2024-11-09,"Age 22-40, Education, UK",300x250,41810.03,41810.03
863,Advertiser_86,Campaign_863,2024-10-13,2024-11-17,"Age 19-35, Travel, India",728x90,68291.0,68291.0
864,Advertiser_87,Campaign_864,2024-10-27,2024-11-21,"Age 30-35, Education, Germany",160x600,88944.24,88944.24
865,Advertiser_87,Campaign_865,2024-10-29,2024-12-23,"Age 22-38, Sports, Australia",728x90,490770.29,490770.29
866,Advertiser_87,Campaign_866,2024-10-02,2024-10-12,"Age 29-42, Travel, Australia",728x90,432509.48,432509.48
867,Advertiser_87,Campaign_867,2024-10-02,2024-12-01,"Age 19-49, Sports, USA",300x250,85495.19,85495.19
868,Advertiser_87,Campaign_868,2024-10-11,2024-10-25,"Age 19-43, Travel, UK",300x250,400435.06,400435.06
869,Advertiser_87,Campaign_869,2024-10-19,2024-11-25,"Age 26-45, Finance, Germany",728x90,46495.02,46495.02
870,Advertiser_87,Campaign_870,2024-10-15,2024-11-14,"Age 25-50, Education, USA",160x600,449994.14,449994.14
871,Advertiser_87,Campaign_871,2024-10-17,2024-11-21,"Age 19-36, Education, Australia",300x250,412989.35,412989.35
872,Advertiser_87,Campaign_872,2024-10-17,2024-10-28,"Age 19-35, Education, Germany",300x250,200745.44,200745.44
873,Advertiser_87,Campaign_873,2024-10-30,2024-12-11,"Age 23-48, Travel, Australia",160x600,73480.1,73480.1
874,Advertiser_87,Campaign_874,2024-10-01,2024-11-07,"Age 30-49, Travel, UK",300x250,311775.3,311775.3
875,Advertiser_87,Campaign_875,2024-10-08,2024-11-05,"Age 30-46, Sports, Germany",160x600,451886.6,451886.6
876,Advertiser_87,Campaign_876,2024-10-17,2024-11-05,"Age 21-32, Health, Australia",300x250,238146.37,238146.37
877,Advertiser_87,Campaign_877,2024-10-10,2024-10-26,"Age 30-35, Technology, USA",728x90,96280.33,96280.33
878,Advertiser_88,Campaign_878,2024-10-13,2024-12-11,"Age 25-42, Health, UK",728x90,324456.21,324456.21
879,Advertiser_88,Campaign_879,2024-10-12,2024-10-31,"Age 25-35, Technology, India",300x250,426417.07,426417.07
880,Advertiser_88,Campaign_880,2024-10-01,2024-11-18,"Age 21-48, Health, USA",728x90,266821.97,266821.97
881,Advertiser_88,Campaign_881,2024-10-22,2024-11-20,"Age 18-41, Fashion, India",160x600,463045.17,463045.17
882,Advertiser_88,Campaign_882,2024-10-24,2024-12-11,"Age 19-48, Travel, Australia",300x250,496148.88,496148.88
883,Advertiser_88,Campaign_883,2024-10-31,2024-12-03,"Age 26-45, Fashion, USA",728x90,491152.53,491152.53
884,Advertiser_88,Campaign_884,2024-10-14,2024-11-23,"Age 24-43, Fashion, India",160x600,209883.14,209883.14
885,Advertiser_88,Campaign_885,2024-10-24,2024-11-26,"Age 29-42, Technology, Germany",728x90,437897.89,437897.89
886,Advertiser_88,Campaign_886,2024-10-31,2024-12-15,"Age 25-36, Technology, Germany",728x90,264149.91,264149.91
887,Advertiser_88,Campaign_887,2024-10-25,2024-12-06,"Age 19-31, Education, USA",728x90,424807.43,424807.43
888,Advertiser_88,Campaign_888,2024-10-24,2024-11-29,"Age 29-42, Travel, UK",160x600,392116.8,392116.8
889,Advertiser_88,Campaign_889,2024-10-14,2024-11-29,"Age 25-46, Health, UK",728x90,241824.5,241824.5
890,Advertiser_88,Campaign_890,2024-10-24,2024-11-08,"Age 24-33, Sports, Australia",300x250,22768.16,22768.16
891,Advertiser_89,Campaign_891,2024-10-27,2024-11-21,"Age 23-46, Sports, India",300x250,452730.7,452730.7
892,Advertiser_89,Campaign_892,2024-10-04,2024-10-20,"Age 29-39, Technology, UK",160x600,228854.82,228854.82
893,Advertiser_89,Campaign_893,2024-10-30,2024-11-14,"Age 26-44, Technology, UK",728x90,353021.23,353021.23
894,Advertiser_89,Campaign_894,2024-10-18,2024-12-05,"Age 22-34, Finance, UK",728x90,289278.0,289278.0
895,Advertiser_89,Campaign_895,2024-10-25,2024-11-30,"Age 25-33, Finance, USA",300x250,258017.06,258017.06
896,Advertiser_89,Campaign_896,2024-10-03,2024-11-15,"Age 20-33, Travel, Germany",300x250,386567.08,386567.08
897,Advertiser_89,Campaign_897,2024-10-24,2024-12-02,"Age 25-38, Sports, Australia",160x600,257086.67,257086.67
898,Advertiser_89,Campaign_898,2024-10-17,2024-12-03,"Age 18-46, Fashion, India",728x90,139282.03,139282.03
899,Advertiser_89,Campaign_899,2024-10-22,2024-11-06,"Age 24-33, Education, Germany",728x90,144591.72,144591.72
900,Advertiser_90,Campaign_900,2024-10-14,2024-11-22,"Age 22-31, Sports, Australia",160x600,90613.71,90613.71
901,Advertiser_90,Campaign_901,2024-10-25,2024-12-21,"Age 18-43, Education, Germany",160x600,21667.98,21667.98
902,Advertiser_90,Campaign_902,2024-10-06,2024-11-29,"Age 28-38, Gaming, India",728x90,75465.14,75465.14
903,Advertiser_90,Campaign_903,2024-10-25,2024-12-13,"Age 23-46, Health, USA",300x250,373067.55,373067.55
904,Advertiser_90,Campaign_904,2024-10-13,2024-11-13,"Age 24-32, Gaming, UK",300x250,154154.15,154154.15
905,Advertiser_90,Campaign_905,2024-10-11,2024-12-08,"Age 23-35, Fashion, UK",160x600,470467.52,470467.52
906,Advertiser_90,Campaign_906,2024-10-11,2024-12-10,"Age 30-50, Health, India",728x90,168257.73,168257.73
907,Advertiser_90,Campaign_907,2024-10-10,2024-11-03,"Age 19-48, Travel, India",728x90,461819.88,461819.88
908,Advertiser_90,Campaign_908,2024-10-07,2024-10-17,"Age 22-49, Finance, USA",160x600,361410.52,361410.52
909,Advertiser_91,Campaign_909,2024-10-20,2024-12-18,"Age 18-42, Fashion, UK",728x90,260952.11,260952.11
910,Advertiser_91,Campaign_910,2024-10-09,2024-11-07,"Age 18-49, Health, UK",728x90,271135.77,271135.77
911,Advertiser_91,Campaign_911,2024-10-27,2024-11-10,"Age 27-35, Fashion, Germany",300x250,338681.39,338681.39
912,Advertiser_91,Campaign_912,2024-10-09,2024-11-21,"Age 28-39, Education, Australia",300x250,73669.68,73669.68
913,Advertiser_91,Campaign_913,2024-10-03,2024-11-05,"Age 26-34, Travel, India",728x90,147845.74,147845.74
914,Advertiser_91,Campaign_914,2024-10-28,2024-11-28,"Age 26-44, Finance, Germany",300x250,465571.36,465571.36
915,Advertiser_91,Campaign_915,2024-10-08,2024-11-04,"Age 22-50, Travel, USA",160x600,251773.2,251773.2
916,Advertiser_91,Campaign_916,2024-10-22,2024-12-04,"Age 24-44, Finance, Germany",160x600,145606.88,145606.88
917,Advertiser_91,Campaign_917,2024-10-21,2024-12-05,"Age 30-35, Fashion, Germany",728x90,360531.51,360531.51
918,Advertiser_91,Campaign_918,2024-10-29,2024-12-01,"Age 23-48, Finance, India",300x250,22831.49,22831.49
919,Advertiser_91,Campaign_919,2024-10-15,2024-12-05,"Age 28-42, Finance, India",728x90,362362.59,362362.59
920,Advertiser_91,Campaign_920,2024-10-08,2024-11-24,"Age 20-43, Technology, Australia",160x600,148446.11,148446.11
921,Advertiser_91,Campaign_921,2024-10-19,2024-11-30,"Age 27-32, Education, USA",300x250,171714.88,171714.88
922,Advertiser_91,Campaign_922,2024-10-11,2024-11-02,"Age 21-42, Finance, USA",728x90,127025.21,127025.21
923,Advertiser_91,Campaign_923,2024-10-25,2024-11-21,"Age 27-40, Health, Australia",300x250,64658.46,64658.46
